Country,ISO,Series Name,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Zambia,ZMB,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9079984240,..,..,..,..,..
Zambia,ZMB,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7892388634,..,..,..,..,..
Zimbabwe,ZWE,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,993.1244931,976.557276,998.2627632,976.7960246,940.0715775,960.5349642,903.5196061,869.6627816,857.3060051,876.3500134,857.8529941,833.7115787,823.9663583,808.1666299,834.2014279,851.1630789,897.4693724,879.0089966,871.7557632,891.1906157,922.6930642,933.5925628,877.6787594,858.3097905,862.4467288,849.1093875,832.5797241,845.1480577,895.5413144,842.3655399,837.1078236,820.3222056,782.6858281,762.3192052,796.2584472,809.985623,787.3713275,724.2923876,729.3792814,744.932243,795.0540715,824.2417985,845.3594348,..,..,..,..,..,..,..
Zimbabwe,ZWE,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1934222412,1944980309,1940677110,1852462537,2079945226,2340467273,2402122108,2440203090,2393659803,2559859794,2947787856,2837795842,3213651920,3521532467,3597154183,4321424218,4472531217,4035699880,4581884998,4864599805,5438088392,6704109323,6033619459,4586669025,4457326079,4391100255,4330718357,3535781886,3279564560,2981705412,2782509725,2430049717,2713098451,4125728624,4996941691,4572200645,5482315276,4137591743,4154826530,7503864600,7258021121,7493755124,4995968803,..,..
Zimbabwe,ZWE,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2236860143,2122978944,2206778313,1837189449,2558939957,2879458063,2955311559,3002162304,2944900271,3149422912,3804658691,3725167970,3951607604,4000071519,3998161385,3823043622,3619560157,4443832888,4861105676,4884785694,5282307537,5573770485,5535925093,5333153218,4920777422,5081992591,4219841847,3357422026,3288381484,3046957509,2774484951,2502963968,1975230432,1899694713,2769347450,2910713221,2815406423,2481033735,2577277400,3824969000,4628242742,4850707772,3385144213,..,..
Africa Eastern and Southern,AFE,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,787.5350425,780.5364372,789.9315508,786.9288782,785.7922624,785.4310545,776.9036127,782.8026878,780.8923556,789.3843205,810.4668535,827.1870288,820.8754718,840.0919701,827.6259654,834.186776,837.8744062,844.1569301,810.5153685,788.2223282,789.6660921,743.4296098,749.9114463,750.6749256,760.2081283,757.074853,755.5890473,744.8620703,746.6611885,733.4215418,738.8224925,726.210303,739.6078351,756.9453596,748.0306638,742.2464095,755.7643599,780.1723698,766.243658,755.3710183,749.4021877,728.7212216,725.6681961,740.7663428,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51544396220,45742241076,52176306371,47226077981,47577247419,50629152676,59290012604,60603318251,59040703411,60211427630,61268837873,64709216435,72949216237,82428332572,88696598317,95986354717,99977203903,95577663584,99499204230,1.11438E+11,1.33981E+11,1.45406E+11,1.606E+11,1.77718E+11,1.98716E+11,2.18172E+11,2.37361E+11,2.21704E+11,2.31447E+11,2.5258E+11,2.67246E+11,2.788E+11,2.85169E+11,2.80938E+11,2.61939E+11,2.64464E+11,2.70469E+11,2.80173E+11,2.53958E+11
Africa Eastern and Southern,AFE,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71074419529,67244412211,66179307021,66710112152,69676881223,75315031417,75518607301,78650272142,83685207963,85423528497,85605983567,84440696922,86631653179,96343322153,99237002295,1.08007E+11,1.16148E+11,1.20367E+11,1.23918E+11,1.32856E+11,1.39773E+11,1.4979E+11,1.71251E+11,1.75722E+11,1.85471E+11,2.04358E+11,2.20181E+11,2.43318E+11,2.55563E+11,2.36421E+11,2.48348E+11,2.35962E+11,2.05889E+11,2.1492E+11,2.28616E+11,2.19784E+11,2.11643E+11,2.14289E+11,2.24779E+11,2.24357E+11,2.01631E+11
Africa Western and Central,AFW,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,511.9820185,516.5476701,528.1255436,531.4637831,534.6886103,541.9964201,553.7088224,561.4891763,563.2468322,569.8306658,576.7828268,585.0188314,577.2359737,565.8089182,569.0897572,563.048637,566.4963398,564.0177717,567.3492611,564.3620217,579.3762138,586.3320219,582.1922158,559.1061463,560.3918317,571.8968771,575.3342067,568.0536895,578.1603011,548.1810519,555.9117346,560.2743381,570.3824392,578.1079128,585.1910242,578.6786015,583.5709303,585.9330192,571.800007,596.7852278,610.0160772,624.2404576,622.1175253,611.43741,..,..,..,..,..,..
Africa Western and Central,AFW,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56590015777,69730171564,60188545741,70975938162,61125408503,56705431804,76257563649,95624731633,93741903780,72135656393,77834887467,1.07716E+11,1.12506E+11,1.55173E+11,1.16894E+11,1.4704E+11,1.86388E+11,2.30308E+11,2.03905E+11,1.82853E+11,1.77185E+11,1.75146E+11,1.55854E+11,1.64427E+11,1.68097E+11,1.53861E+11,1.50625E+11,1.53684E+11,1.85139E+11,2.12748E+11,1.84265E+11
Africa Western and Central,AFW,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58888415513,61219503014,53156853979,57975415550,61210025021,61458359245,60035166148,71142467048,72332291653,70263940597,72109908876,65102188444,68695819364,73074100736,75276236682,81045638984,1.05162E+11,98846573377,1.17356E+11,1.02385E+11,1.10553E+11,1.27561E+11,1.30607E+11,1.16628E+11,1.30342E+11,1.32817E+11,1.3929E+11,1.54209E+11,1.56329E+11,1.73119E+11,1.52468E+11
Arab World,ARB,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,423.4027369,427.5222342,457.7037427,474.1653924,498.1789973,538.8280663,575.4212495,641.1065496,742.8566381,807.3970008,899.8684882,971.1853477,1014.486992,1006.567485,1031.76418,1047.87768,1101.749602,1163.084343,1189.391899,1091.283224,1103.773766,1157.975767,1191.023368,1223.092531,1276.287425,1297.992877,1317.906711,1308.274798,1294.009722,1295.722922,1362.824756,1399.530605,1391.087074,1439.874669,1495.062499,1562.503701,1593.612582,1678.095606,1724.449024,1784.99981,1750.717791,1850.564927,1807.279853,1962.955028,..,..,..,..,..,..
Arab World,ARB,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.42534E+11,3.63559E+11,4.01471E+11,4.79432E+11,5.59046E+11,6.43237E+11,8.00779E+11,9.44371E+11,8.60766E+11,8.5014E+11,8.94698E+11,9.88602E+11,1.03938E+12,1.08374E+12,1.04037E+12,9.77836E+11,1.05278E+12,1.1193E+12,1.14518E+12,..
Arab World,ARB,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.57667E+11,5.48243E+11,6.275E+11,6.96659E+11,7.59837E+11,8.07963E+11,8.51642E+11,9.02696E+11,8.41218E+11,8.85221E+11,9.15877E+11,1.0068E+12,1.02082E+12,1.01124E+12,1.04111E+12,1.06363E+12,1.09294E+12,1.19339E+12,1.16046E+12,..
Caribbean small states,CSS,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1873.091417,..,..,..,..,..,..,..,..,..,3251.505588,3501.888238,3592.654866,3925.833419,3065.596832,3371.036967,3690.775004,3836.671645,4918.350949,4826.415292,5025.504881,4959.112799,4821.447281,4867.920398,4814.84577,..,..,..,..,..,..
Caribbean small states,CSS,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,2611.214915,2666.458767,2769.254173,2785.949666,2925.664714,3055.991198,3195.305988,3347.35222,3407.4863,3404.423053,3265.245996,3338.939891,3321.966286,3291.908831,3367.007523,3434.537585,3516.414535,3497.115076,3371.984832,3089.524941,2832.542308,2624.1144,2609.578964,2502.917136,2609.643905,2697.218477,2642.391892,2519.731598,2394.8729,2376.471067,2456.952678,2484.393209,2570.983706,2579.474482,2617.576469,2690.908886,2696.754909,2706.449045,2527.351474,2634.983932,2637.759995,2566.107153,2511.709559,2470.544318,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.66014E+11,1.91293E+11,2.20881E+11,2.43653E+11,2.49069E+11,2.76319E+11,2.9299E+11,3.12035E+11,3.43666E+11,4.01329E+11,4.44625E+11,5.16902E+11,5.99693E+11,6.34731E+11,5.30125E+11,5.95336E+11,6.39039E+11,6.42499E+11,6.62089E+11,7.14693E+11,7.62484E+11,8.1148E+11,8.8034E+11,9.40016E+11,9.81009E+11,9.36802E+11
Central Europe and the Baltics,CEB,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.75563E+11,1.92308E+11,2.16066E+11,2.2953E+11,2.31467E+11,2.60637E+11,2.80452E+11,2.97488E+11,3.28277E+11,3.76724E+11,4.24832E+11,4.88836E+11,5.50058E+11,5.8149E+11,5.22042E+11,5.92851E+11,6.46887E+11,6.70051E+11,7.06442E+11,7.53426E+11,8.01793E+11,8.59752E+11,9.26614E+11,9.75789E+11,1.01738E+12,9.64303E+11
Early-demographic dividend,EAR,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,398.2784249,400.7436469,417.8223053,428.1102118,436.1935849,448.1700827,461.0728805,470.9530948,487.7635523,504.571513,525.2460114,542.0639429,536.3433864,541.6013718,546.2168035,551.1327438,565.457515,573.7625902,580.766248,617.6216693,630.7933154,634.9921105,642.8190389,655.205172,665.2052496,671.9949852,683.6611702,689.5106484,702.9751775,705.9070077,707.7593815,716.5502643,724.3183793,747.5652905,765.2580283,789.0131992,804.4070323,826.4743546,843.5566021,861.8047777,862.7045608,888.0055118,883.4858161,899.2102717,..,..,..,..,..,..
Early-demographic dividend,EAR,Imports of goods and services (constant 2015 US$),1.55701E+11,1.559E+11,1.44608E+11,1.61166E+11,1.82905E+11,1.9678E+11,2.05421E+11,2.26284E+11,2.36742E+11,2.4736E+11,2.76238E+11,2.87014E+11,2.93442E+11,3.31354E+11,4.37146E+11,5.24414E+11,5.12802E+11,5.56208E+11,4.94393E+11,4.85822E+11,5.44152E+11,5.68982E+11,4.95883E+11,5.24182E+11,4.80198E+11,4.84841E+11,4.70228E+11,4.90536E+11,4.91203E+11,5.36445E+11,6.10982E+11,6.88494E+11,7.45155E+11,7.65514E+11,7.76933E+11,8.29578E+11,9.05175E+11,1.01088E+12,1.06608E+12,1.0333E+12,1.1621E+12,1.15505E+12,1.20196E+12,1.30352E+12,1.4864E+12,1.68591E+12,1.88187E+12,2.07509E+12,2.26921E+12,2.05723E+12,2.32859E+12,2.53822E+12,2.64914E+12,2.66266E+12,2.71366E+12,2.69735E+12,2.71258E+12,2.9894E+12,3.14281E+12,3.09466E+12,2.68648E+12
Early-demographic dividend,EAR,Exports of goods and services (constant 2015 US$),1.70974E+11,1.79926E+11,1.69742E+11,1.88921E+11,2.00356E+11,2.19248E+11,2.37763E+11,2.52649E+11,2.71971E+11,2.99564E+11,3.26599E+11,3.46421E+11,3.92283E+11,4.27753E+11,4.24936E+11,4.08387E+11,4.49643E+11,4.6362E+11,4.44181E+11,4.43837E+11,3.99227E+11,4.04657E+11,4.36812E+11,4.6546E+11,4.71954E+11,4.71113E+11,4.76217E+11,5.21854E+11,5.57722E+11,5.9446E+11,6.29326E+11,6.73415E+11,7.09023E+11,7.54665E+11,8.13721E+11,9.00728E+11,9.79887E+11,1.04701E+12,1.10126E+12,1.0957E+12,1.23257E+12,1.22778E+12,1.25445E+12,1.35588E+12,1.50176E+12,1.65593E+12,1.79515E+12,1.88784E+12,1.96348E+12,1.80442E+12,2.01835E+12,2.17333E+12,2.25827E+12,2.32116E+12,2.36457E+12,2.38824E+12,2.48135E+12,2.64261E+12,2.83433E+12,2.81876E+12,2.53177E+12
East Asia & Pacific,EAS,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,658.1036771,678.4978468,710.6693034,710.8690302,724.5875639,746.871761,783.3575013,815.4244961,833.4672469,822.4141229,804.7560494,810.9668974,820.1690444,855.5254858,861.6388666,879.4093998,900.0902678,937.42978,955.2594894,1014.145625,1003.870671,1026.606979,1064.842531,1099.153094,1144.736897,1171.441899,1179.859785,1159.225769,1181.285582,1215.203469,1230.808689,1275.028945,1363.150302,1476.36415,1550.732078,1628.718945,1703.90936,1727.520249,1779.967973,1922.642567,1979.89725,2017.669184,2057.080497,2127.716468,..,..,..,..,..,..
East Asia & Pacific,EAS,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.00083E+12,..,..,..,..,..
East Asia & Pacific,EAS,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.64267E+12,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,443.1837374,452.5511956,459.5214376,461.1830378,494.0683937,502.5793795,536.1916762,569.5964895,574.7842323,568.9510871,560.6794378,567.9936262,579.5995542,600.2955907,608.7318836,622.4879079,639.9681933,661.6233871,668.3647195,710.6845665,694.1592297,707.3163897,738.5356609,758.8000088,801.4431086,817.4299553,815.7955762,806.6130948,818.0724708,842.775493,865.0261169,911.3647753,1008.960007,1122.652171,1213.651892,1298.033581,1378.85321,1414.106718,1489.743563,1621.11529,1701.233262,1752.517623,1797.39858,1869.566919,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.92333E+12,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.33357E+12,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,431.6822124,440.9656982,448.0743541,449.3710755,482.4348507,490.2691229,523.6157098,556.3196269,560.4497775,553.546634,544.9075857,551.6757503,562.9558211,583.7158951,591.697317,606.4333057,625.4097095,647.3000459,654.5725661,698.7204164,683.2043346,699.3020836,732.5379285,754.602161,798.791422,816.6936112,815.6831192,807.183113,818.1787663,842.554737,864.8263295,912.3059854,1010.998842,1125.984706,1217.780829,1303.19829,1386.827205,1421.59362,1498.363812,1631.970368,1715.661279,1767.453569,1814.619326,1887.990176,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.91729E+12,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.32873E+12,..,..,..,..,..
Euro area,EMU,Energy use (kg of oil equivalent per capita),1403.942741,1455.391774,1567.862991,1686.600242,1762.650228,1816.950549,1865.29082,1941.655973,2093.376337,2262.920459,2746.540763,2782.977079,2921.227745,3108.961349,3065.668948,2931.904606,3141.293455,3105.60051,3224.805201,3354.410079,3291.942026,3182.213795,3072.772318,3096.02651,3200.710475,3297.848488,3329.029535,3399.239438,3426.197022,3488.785291,3511.714652,3555.688878,3467.814414,3431.252465,3415.02309,3524.563322,3631.811816,3618.406442,3673.18124,3661.088176,3697.177965,3781.242489,3764.868618,3823.496675,3857.958368,3847.579093,3839.733408,3757.199292,3730.766504,3511.67365,3627.005544,3486.357144,3445.622781,3405.038746,3266.227788,3329.025613,..,..,..,..,..
Euro area,EMU,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,5.9742E+11,6.30917E+11,6.91296E+11,7.65869E+11,7.85613E+11,7.43621E+11,8.3592E+11,8.61569E+11,8.99971E+11,9.872E+11,1.0201E+12,1.00147E+12,1.00648E+12,1.01002E+12,1.06902E+12,1.11419E+12,1.16854E+12,1.26055E+12,1.36301E+12,1.49017E+12,1.60491E+12,1.69243E+12,1.75677E+12,1.67577E+12,1.82075E+12,1.97024E+12,2.05364E+12,2.25752E+12,2.48815E+12,2.68032E+12,3.00427E+12,3.08211E+12,3.10013E+12,3.19342E+12,3.4175E+12,3.62825E+12,3.9383E+12,4.20728E+12,4.21697E+12,3.73895E+12,4.10456E+12,4.28468E+12,4.23276E+12,4.29158E+12,4.49604E+12,4.84836E+12,5.05625E+12,5.32003E+12,5.52172E+12,5.78471E+12,5.2597E+12
Euro area,EMU,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,5.58281E+11,5.95266E+11,6.50897E+11,7.19313E+11,7.7095E+11,7.41094E+11,8.1505E+11,8.61044E+11,9.13178E+11,9.79945E+11,9.93193E+11,1.04887E+12,1.05818E+12,1.08908E+12,1.18093E+12,1.2311E+12,1.23783E+12,1.27979E+12,1.36701E+12,1.48631E+12,1.58867E+12,1.67386E+12,1.73574E+12,1.75494E+12,1.91672E+12,2.08317E+12,2.1873E+12,2.42895E+12,2.60489E+12,2.75295E+12,3.11522E+12,3.23885E+12,3.30718E+12,3.34163E+12,3.61011E+12,3.79915E+12,4.12801E+12,4.41062E+12,4.44303E+12,3.8985E+12,4.33136E+12,4.6136E+12,4.71827E+12,4.80703E+12,5.02817E+12,5.36881E+12,5.53094E+12,5.84157E+12,6.05452E+12,6.21693E+12,5.65105E+12
Europe & Central Asia,ECS,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3763.464568,3728.987387,3509.001808,3384.405443,3197.397756,3215.218276,3253.606511,3188.693496,3180.269475,3175.303818,3198.571598,3245.929814,3248.825672,3333.086914,3361.884061,3361.334361,3404.607694,3376.598074,3381.998246,3159.151211,3309.178588,3279.433991,3273.904692,3221.064558,3161.7558,..,..,..,..,..,..
Europe & Central Asia,ECS,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,1.14694E+12,1.20613E+12,1.31032E+12,1.45062E+12,1.48481E+12,1.39858E+12,1.55837E+12,1.6042E+12,1.66189E+12,1.81518E+12,1.85814E+12,1.84229E+12,1.86717E+12,1.89126E+12,2.01378E+12,2.11113E+12,2.23166E+12,2.37774E+12,2.54199E+12,2.73795E+12,2.85143E+12,2.73021E+12,2.71948E+12,2.62774E+12,2.82207E+12,3.04533E+12,3.21295E+12,3.53683E+12,3.84179E+12,4.06645E+12,4.55842E+12,4.67978E+12,4.78088E+12,4.97274E+12,5.39139E+12,5.78307E+12,6.3364E+12,6.81874E+12,6.93606E+12,6.07482E+12,6.6944E+12,7.08808E+12,7.10446E+12,7.28682E+12,7.52386E+12,7.88345E+12,8.20552E+12,8.66248E+12,8.97741E+12,9.33777E+12,8.51494E+12
Europe & Central Asia,ECS,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,1.10772E+12,1.17606E+12,1.26584E+12,1.39892E+12,1.48705E+12,1.43056E+12,1.5665E+12,1.65846E+12,1.74583E+12,1.85519E+12,1.88381E+12,1.98434E+12,1.99926E+12,2.05632E+12,2.23263E+12,2.34766E+12,2.37786E+12,2.46177E+12,2.59053E+12,2.76597E+12,2.87271E+12,2.85253E+12,2.83449E+12,2.8741E+12,3.12441E+12,3.38707E+12,3.58618E+12,3.96442E+12,4.19328E+12,4.39601E+12,4.94259E+12,5.12347E+12,5.25607E+12,5.37911E+12,5.83444E+12,6.16151E+12,6.70078E+12,7.11597E+12,7.22249E+12,6.43753E+12,7.06339E+12,7.50911E+12,7.67173E+12,7.87172E+12,8.13707E+12,8.60473E+12,8.89915E+12,9.3925E+12,9.75639E+12,1.00319E+13,9.14654E+12
Europe & Central Asia (excluding high income),ECA,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4070.353703,3957.154539,3574.965528,3321.474777,2932.102018,2868.356081,2816.402795,2708.463385,2656.898363,2670.577914,2704.688335,2715.465581,2752.104527,2861.862782,2895.961964,2902.23732,2998.736072,3034.956639,3071.193547,2831.725202,3012.909614,3137.18218,3160.356756,3082.906886,3130.896147,..,..,..,..,..,..
